Timestamp,AlertTitle,Category,MitreTechniques,EntityType,EvidenceRole,DeviceName,OSFamily,OSVersion,IpAddress,AccountName,ThreatFamily,SuspicionLevel,LastVerdict,CountryCode,IncidentGrade,Hour,DayOfWeek
2024-06-04 12:38:12+00:00,9,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,12,1
2024-06-09 02:50:38+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,79770,Unknown,Unknown,Unknown,242,BenignPositive,2,6
2024-05-21 23:32:53+00:00,203,Impact,Unknown,Ip,Related,153085,5,66,5555,453297,Unknown,Unknown,Unknown,242,TruePositive,23,1
2024-06-07 06:28:40+00:00,34,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,6,4
2024-06-13 07:54:43+00:00,4,SuspiciousActivity,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,7,3
2024-06-17 00:05:01+00:00,43,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,71851,Unknown,Unknown,Unknown,242,FalsePositive,0,0
2024-06-08 11:33:45+00:00,66,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,11,5
2024-06-01 14:57:12+00:00,146,Impact,Unknown,Ip,Related,153085,5,66,2591,453297,Unknown,Unknown,Unknown,242,BenignPositive,14,5
2024-06-07 12:37:08+00:00,2,CommandAndControl,Unknown,Machine,Impacted,96240,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,12,4
2024-06-11 18:37:59+00:00,5,InitialAccess,T1566,Ip,Related,153085,5,66,142048,453297,Unknown,Unknown,NoThreatsFound,242,FalsePositive,18,1
2024-06-03 06:40:59+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,383,Unknown,Unknown,Unknown,242,TruePositive,6,0
2024-06-06 02:00:16+00:00,1,InitialAccess,T1566.002,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,TruePositive,2,3
2024-06-06 01:20:42+00:00,13016,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,1,3
2024-06-14 16:53:51+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,16,4
2024-06-14 18:13:09+00:00,2041,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,4
2024-06-04 00:42:46+00:00,1,InitialAccess,T1566.002,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,0,1
2024-06-03 23:38:17+00:00,49,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,260920,Unknown,Unknown,Unknown,242,FalsePositive,23,0
2024-06-12 05:15:32+00:00,8,InitialAccess,T1566.001,User,Impacted,153085,5,66,360606,154178,Unknown,Unknown,Unknown,242,BenignPositive,5,2
2024-06-03 10:12:29+00:00,33,Persistence,T1078;T1098,User,Impacted,153085,5,66,360606,190145,Unknown,Unknown,Unknown,242,BenignPositive,10,0
2024-06-03 22:59:25+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,4960,Unknown,Unknown,Unknown,242,TruePositive,22,0
2024-06-06 12:42:55+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,12,3
2024-06-13 21:09:01+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,21,3
2024-06-07 20:23:17+00:00,1854,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,1992,Unknown,Unknown,Unknown,242,FalsePositive,20,4
2024-06-13 06:56:52+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,109405,453297,Unknown,Unknown,Unknown,0,FalsePositive,6,3
2024-06-03 09:50:49+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,TruePositive,9,0
2024-06-15 16:52:47+00:00,45,Execution,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,16,5
2024-06-10 09:18:13+00:00,14,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,9,0
2024-06-05 17:17:24+00:00,569,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,17,2
2024-06-14 13:51:31+00:00,102,CredentialAccess,T1110;T1110.001;T1110.003,User,Related,153085,5,66,360606,108317,Unknown,Unknown,Unknown,242,BenignPositive,13,4
2024-06-05 09:06:17+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,9,2
2024-06-14 22:41:37+00:00,5,InitialAccess,T1566,User,Impacted,153085,5,66,360606,15097,Unknown,Unknown,Unknown,242,BenignPositive,22,4
2024-06-07 17:48:35+00:00,5,InitialAccess,T1566,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,17,4
2024-06-11 17:07:18+00:00,12755,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,17,1
2024-06-03 22:05:43+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,60,453297,Unknown,Unknown,Unknown,7,TruePositive,22,0
2024-06-05 15:53:06+00:00,32521,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,15,2
2024-06-10 11:34:50+00:00,5,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,11,0
2024-06-13 17:03:42+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,296882,453297,Unknown,Unknown,Unknown,12,FalsePositive,17,3
2024-06-07 07:45:03+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,357789,453297,Unknown,Unknown,Unknown,2,FalsePositive,7,4
2024-06-01 17:22:58+00:00,95,Impact,Unknown,Ip,Related,153085,5,66,220,453297,Unknown,Unknown,Unknown,242,FalsePositive,17,5
2024-06-01 01:24:24+00:00,51,Impact,Unknown,Ip,Related,153085,5,66,730,453297,Unknown,Unknown,Unknown,242,BenignPositive,1,5
2024-06-03 08:48:14+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,46369,453297,Unknown,Unknown,Unknown,4,TruePositive,8,0
2024-06-10 14:56:12+00:00,5,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,14,0
2024-06-10 14:07:16+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,2269,453297,Unknown,Unknown,Unknown,12,TruePositive,14,0
2024-06-03 21:06:38+00:00,919,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,21,0
2024-06-10 20:27:38+00:00,11,InitialAccess,T1566,Ip,Related,153085,5,66,240154,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,20,0
2024-05-29 10:38:05+00:00,7,InitialAccess,T1133,Machine,Impacted,437,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,10,2
2024-06-13 12:21:42+00:00,14,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-05-28 04:33:09+00:00,7,InitialAccess,T1133,Machine,Impacted,83,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,4,1
2024-05-29 10:38:05+00:00,7,InitialAccess,T1133,Machine,Impacted,487,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,10,2
2024-06-06 03:28:19+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,4743,453297,Unknown,Unknown,Unknown,2,FalsePositive,3,3
2024-06-07 09:04:17+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,3608,Unknown,Unknown,Unknown,242,TruePositive,9,4
2024-06-04 13:55:51+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,4374,453297,Unknown,Unknown,Unknown,0,TruePositive,13,1
2024-06-10 23:30:34+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,37129,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,23,0
2024-06-07 08:38:39+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,8,4
2024-06-09 09:07:19+00:00,369,InitialAccess,Unknown,Mailbox,Impacted,153085,5,66,360606,5888,Unknown,Unknown,Unknown,242,TruePositive,9,6
2024-06-08 17:17:08+00:00,66,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,3680,453297,Unknown,Unknown,Unknown,242,TruePositive,17,5
2024-06-04 17:37:23+00:00,8,InitialAccess,T1566.001,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,FalsePositive,17,1
2024-06-07 10:50:58+00:00,135,SuspiciousActivity,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,10,4
2024-06-15 01:19:16+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,1,5
2024-06-05 15:32:24+00:00,18,Discovery,T1087;T1087.002,Machine,Related,64570,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,15,2
2024-06-08 09:11:42+00:00,28,Malware,T1027;T1204.002,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,9,5
2024-05-21 22:37:14+00:00,41,Impact,Unknown,Ip,Related,153085,5,66,129,453297,Unknown,Unknown,Unknown,242,TruePositive,22,1
2024-06-07 00:23:25+00:00,469,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,389,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,0,4
2024-05-20 14:08:29+00:00,7,InitialAccess,T1133,Machine,Impacted,964,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,14,0
2024-06-03 12:43:53+00:00,3858,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,0
2024-06-13 10:51:08+00:00,402,Discovery,T1087;T1069;T1482;T1087.002;T1069.002,Machine,Related,31367,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,10,3
2024-06-16 01:26:45+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,36934,Unknown,Unknown,Unknown,242,TruePositive,1,6
2024-06-08 23:00:46+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,1045,Unknown,Unknown,Unknown,242,TruePositive,23,5
2024-06-03 05:00:24+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,TruePositive,5,0
2024-06-07 16:23:30+00:00,406,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,598,Unknown,Unknown,Unknown,242,BenignPositive,16,4
2024-06-05 11:19:29+00:00,5,InitialAccess,T1566,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,11,2
2024-06-04 23:39:45+00:00,4,SuspiciousActivity,Unknown,Machine,Impacted,14,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,23,1
2024-06-15 00:59:52+00:00,11,InitialAccess,T1566,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,TruePositive,0,5
2024-06-12 16:40:07+00:00,152,DefenseEvasion,Unknown,User,Impacted,153085,5,66,360606,60194,Unknown,Unknown,Unknown,242,TruePositive,16,2
2024-06-07 10:20:34+00:00,1654,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,10,4
2024-06-09 23:16:18+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,65030,Unknown,Unknown,Malicious,242,BenignPositive,23,6
2024-06-03 04:24:07+00:00,6,InitialAccess,Unknown,Ip,Related,153085,5,66,81,453297,Unknown,Unknown,Unknown,2,TruePositive,4,0
2024-06-03 10:22:08+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,3361,Unknown,Unknown,Unknown,242,TruePositive,10,0
2024-06-03 16:45:41+00:00,115,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,1995,453297,Unknown,Unknown,Unknown,242,TruePositive,16,0
2024-06-10 19:11:49+00:00,907,CredentialStealing,T1566,User,Impacted,153085,5,66,360606,278847,Unknown,Unknown,Unknown,242,FalsePositive,19,0
2024-06-06 18:39:02+00:00,15347,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,18,3
2024-06-07 15:06:18+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,15,4
2024-06-13 19:56:09+00:00,41176,Exfiltration,Unknown,Machine,Impacted,1504,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,3
2024-06-06 15:03:37+00:00,5,InitialAccess,T1566,User,Impacted,153085,5,66,360606,317720,Unknown,Unknown,Unknown,242,TruePositive,15,3
2024-06-02 05:45:23+00:00,12,CredentialAccess,T1110;T1110.003;T1110.001,User,Impacted,153085,5,66,360606,12067,Unknown,Unknown,Unknown,242,TruePositive,5,6
2024-06-04 20:42:01+00:00,102,CredentialAccess,T1110;T1110.001;T1110.003,User,Impacted,153085,5,66,360606,84754,Unknown,Unknown,Unknown,242,FalsePositive,20,1
2024-06-14 13:00:18+00:00,17,InitialAccess,Unknown,Mailbox,Impacted,153085,5,66,360606,70473,Unknown,Unknown,Unknown,242,BenignPositive,13,4
2024-05-25 18:26:59+00:00,493,Impact,Unknown,Ip,Related,153085,5,66,7730,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,5
2024-06-06 09:32:36+00:00,1,InitialAccess,T1566.002,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,9,3
2024-06-07 19:31:06+00:00,993,Collection,T1074.001;T1560,File,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,19,4
2024-06-01 18:46:49+00:00,1361,Impact,Unknown,Ip,Related,153085,5,66,5697,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,5
2024-06-05 13:42:54+00:00,618,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,332,Unknown,Unknown,Unknown,242,FalsePositive,13,2
2024-06-08 16:34:10+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,296475,453297,Unknown,Unknown,Unknown,6,FalsePositive,16,5
2024-06-11 18:06:04+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,47263,Unknown,Unknown,NoThreatsFound,242,BenignPositive,18,1
2024-06-15 00:19:13+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,0,5
2024-06-06 17:58:57+00:00,30,InitialAccess,T1566.002,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,17,3
2024-06-04 18:38:53+00:00,22,InitialAccess,Unknown,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,1
2024-06-13 15:41:22+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,4235,Unknown,Unknown,Unknown,242,TruePositive,15,3
2024-06-08 13:42:53+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,16101,Unknown,Unknown,Unknown,242,TruePositive,13,5
2024-06-09 19:22:01+00:00,56,SuspiciousActivity,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,19,6
2024-06-06 12:49:49+00:00,91,InitialAccess,Unknown,Ip,Related,153085,5,66,38396,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-06-03 13:34:43+00:00,24,CredentialAccess,T1110;T1078,User,Impacted,153085,5,66,360606,45625,Unknown,Unknown,Unknown,242,TruePositive,13,0
2024-06-12 13:21:34+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,13,2
2024-06-10 16:23:55+00:00,49,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,16,0
2024-06-05 18:20:40+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,85,453297,Unknown,Unknown,Unknown,3,TruePositive,18,2
2024-06-13 06:34:14+00:00,58484,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,13336,Unknown,Unknown,Unknown,242,BenignPositive,6,3
2024-06-12 05:17:01+00:00,481,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,5,2
2024-06-14 17:31:20+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,1098,Unknown,Unknown,Unknown,242,TruePositive,17,4
2024-06-13 00:47:54+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,776,453297,Unknown,Unknown,Unknown,11,FalsePositive,0,3
2024-06-04 01:30:39+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,5316,Unknown,Unknown,Unknown,242,TruePositive,1,1
2024-06-04 05:57:49+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,5,1
2024-06-05 21:56:13+00:00,50,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,426931,Unknown,Unknown,Unknown,242,BenignPositive,21,2
2024-06-04 21:07:43+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,3880,453297,Unknown,Unknown,Unknown,3,TruePositive,21,1
2024-06-10 07:40:01+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,36,453297,Unknown,Unknown,Unknown,1,TruePositive,7,0
2024-06-06 14:26:54+00:00,831,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,261,Unknown,Unknown,Unknown,242,BenignPositive,14,3
2024-05-24 08:54:26+00:00,203,Impact,Unknown,Ip,Related,153085,5,66,1997,453297,Unknown,Unknown,Unknown,242,TruePositive,8,4
2024-06-16 19:17:28+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,20251,453297,Unknown,Suspicious,Suspicious,242,TruePositive,19,6
2024-05-28 20:07:12+00:00,7,InitialAccess,T1133,Machine,Impacted,510,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,20,1
2024-06-10 11:11:10+00:00,50,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,11,0
2024-06-11 15:39:15+00:00,111,CredentialAccess,T1110,User,Impacted,153085,5,66,360606,21303,Unknown,Unknown,Unknown,242,BenignPositive,15,1
2024-05-25 19:51:59+00:00,10,Impact,Unknown,Ip,Related,153085,5,66,2959,453297,Unknown,Unknown,Unknown,242,FalsePositive,19,5
2024-06-13 17:02:12+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,TruePositive,17,3
2024-06-14 23:50:52+00:00,422,Malware,Unknown,File,Related,153085,5,66,360606,453297,Phish,Suspicious,Malicious,242,FalsePositive,23,4
2024-06-06 18:29:11+00:00,36,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,24864,Unknown,Unknown,Unknown,242,BenignPositive,18,3
2024-06-14 01:40:35+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,291345,Unknown,Unknown,Unknown,242,FalsePositive,1,4
2024-06-15 05:21:58+00:00,1,InitialAccess,T1566.002,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,5,5
2024-06-10 22:04:59+00:00,62905,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,22,0
2024-06-13 19:59:04+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,327357,453297,Unknown,Unknown,Unknown,0,FalsePositive,19,3
2024-06-05 12:15:17+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,12,2
2024-06-10 07:45:52+00:00,9,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,7,0
2024-06-14 13:47:15+00:00,10192,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,39280,453297,Unknown,Unknown,Unknown,242,FalsePositive,13,4
2024-06-11 01:09:07+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,1,1
2024-06-05 20:27:30+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,4901,453297,Unknown,Suspicious,Suspicious,242,TruePositive,20,2
2024-06-10 11:59:50+00:00,11405,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,11,0
2024-06-06 15:26:11+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,253,453297,Unknown,Unknown,Unknown,20,TruePositive,15,3
2024-06-03 18:35:01+00:00,4,SuspiciousActivity,Unknown,Machine,Impacted,2140,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,18,0
2024-06-03 03:08:14+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,3182,Unknown,Unknown,Unknown,242,TruePositive,3,0
2024-06-05 05:07:02+00:00,4,SuspiciousActivity,Unknown,Machine,Impacted,2460,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,5,2
2024-06-08 22:27:20+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,22,5
2024-06-13 02:59:34+00:00,11,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,2,3
2024-06-05 13:34:00+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,21882,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,13,2
2024-06-07 14:35:37+00:00,2,CommandAndControl,Unknown,User,Impacted,153085,5,66,360606,11651,Unknown,Suspicious,Suspicious,242,TruePositive,14,4
2024-06-06 09:35:31+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,30575,Unknown,Unknown,Unknown,242,TruePositive,9,3
2024-06-08 02:43:07+00:00,48694,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,2,5
2024-06-07 11:46:23+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,10359,Unknown,Unknown,Unknown,242,FalsePositive,11,4
2024-06-03 05:40:46+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,81192,Unknown,Unknown,Unknown,242,FalsePositive,5,0
2024-06-07 19:40:48+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,11,453297,Unknown,Unknown,Unknown,24,TruePositive,19,4
2024-06-05 03:50:39+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,3,2
2024-06-12 22:39:41+00:00,56451,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,22,2
2024-06-13 04:24:42+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,2068,Unknown,Unknown,Unknown,242,TruePositive,4,3
2024-06-10 17:26:23+00:00,8,InitialAccess,T1566.001,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,17,0
2024-06-11 18:09:56+00:00,5,InitialAccess,T1566,User,Impacted,153085,5,66,360606,62804,Unknown,Unknown,Unknown,242,FalsePositive,18,1
2024-05-23 05:00:56+00:00,7,InitialAccess,T1133,Machine,Impacted,360,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,5,3
2024-06-10 15:12:59+00:00,33953,DefenseEvasion,Unknown,Machine,Impacted,1144,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,15,0
2024-06-14 20:35:20+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,20,4
2024-06-11 16:59:53+00:00,906,Execution,T1059.007,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,16,1
2024-06-13 07:42:45+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,22,Unknown,Unknown,Unknown,242,TruePositive,7,3
2024-06-10 07:01:15+00:00,50,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,7,0
2024-06-03 10:27:29+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,10,0
2024-05-30 07:31:07+00:00,81,Impact,Unknown,Ip,Related,153085,5,66,137785,453297,Unknown,Unknown,Unknown,242,BenignPositive,7,3
2024-06-05 01:30:35+00:00,851,Collection,T1005;T1119;T1552.001,Machine,Impacted,55788,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,1,2
2024-05-23 06:28:27+00:00,51,Impact,Unknown,Ip,Related,153085,5,66,7320,453297,Unknown,Unknown,Unknown,242,BenignPositive,6,3
2024-06-09 03:41:34+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,150338,Unknown,Unknown,Unknown,242,TruePositive,3,6
2024-06-03 04:52:38+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,4,0
2024-06-06 16:48:03+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,16,3
2024-06-05 11:02:34+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,171337,Unknown,Unknown,Unknown,242,FalsePositive,11,2
2024-06-12 17:12:52+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,354136,453297,Unknown,Unknown,Unknown,0,FalsePositive,17,2
2024-05-20 03:35:26+00:00,20,Impact,Unknown,Ip,Related,153085,5,66,1696,453297,Unknown,Unknown,Unknown,242,TruePositive,3,0
2024-06-10 04:32:45+00:00,119,Execution,T1059.001,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,4,0
2024-06-09 01:42:17+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,1,6
